Year,Month,SST_MIN,SST_MAX,SST@90th_HS,SSTA@90th_HS,DHW_from_90th_HS>1,Salinity,pH_total,fCO2,IOD,ENSO,Bleaching,Acanthastrea,Acropora,Alveopora,Astreopora,Cantharellus,Caryophyllia,Coeloseris mayeri,Coscinaraea,Coscinaria,Cyphastrea,Dendrophyllia,Diploastrea,Diploastrea heliopora,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Gardineroseris planulata,Goniastrea,Goniopora,Heliopora,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lobophyllia,Merulina,Montipora,Mycedium,Oulastrea crispata,Oulophyllia,Pachyseris,Pachyseris rugosa,Pavona,Pavona clavus,Pectinia,Platygyra,Plesiastrea,Pocillopora,Podabacia,Podobacia,Porites,Psammocora,Pseudosiderastrea,Seriatopora,Siderastrea,Stylophora,Symphyllia,Turbinaria,Reef_Andaman & Nicobar Islands,Reef_Gulf of Kachchh,Reef_Gulf of Mannar,Reef_Lakshadweep
2008,11,27.93,29.62,28.996,0.6659233333333333,0.0,32.4192779375,8.07204128125,356.86244750000003,-0.6928524,-1.0663278,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2008,11,23.81,28.99,27.25,0.5675833333333333,0.0,36.460094,8.054317,398.7896,-0.6928524,-1.0663278,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2008,11,26.82,29.63,28.807,0.7560233333333334,0.0,34.162292,8.054241,371.06216,-0.6928524,-1.0663278,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2008,11,28.26,29.72,29.197999999999997,0.6717133333333333,0.0,35.45597325,8.064539229166668,381.6432966666667,-0.6928524,-1.0663278,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2008,12,26.44,28.85,28.315483870967743,0.3840870967741935,0.0,32.7176998125,8.0708845,358.724326875,-0.7355235,-1.3335215,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2008,12,22.11,26.55,25.74129032258065,0.8014096774193548,0.0,36.446156,8.035607,420.14035,-0.7355235,-1.3335215,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2008,12,26.3,29.03,28.08129032258065,0.4104258064516129,0.0,33.8328,8.056387,367.7176,-0.7355235,-1.3335215,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2008,12,28.15,29.74,29.28032258064516,0.8981903225806452,0.0,35.21780795833333,8.0619426875,383.33846416666665,-0.7355235,-1.3335215,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,1,25.66,28.35,27.51483870967742,-0.0858129032258064,0.0,32.779668,8.072883625,357.202346875,-0.2638155,-1.2533795,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,1,20.22,25.62,24.669677419354837,1.0667,0.0,36.396706,8.042826,412.16418,-0.2638155,-1.2533795,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,1,25.73,28.41,27.306774193548385,-0.0444967741935483,0.0,33.519615,8.058036,358.01746,-0.2638155,-1.2533795,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,1,27.36,29.14,28.801290322580645,0.7083,0.0,34.95210154166667,8.0625106875,380.8864583333333,-0.2638155,-1.2533795,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,2,25.9,28.64,27.79642857142857,0.0063607142857142,0.0,32.6865703125,8.0748419375,356.547874375,0.02809025,-1.267012,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,2,20.71,25.43,24.59642857142857,0.8936214285714286,0.0,36.3065,8.058598,393.8445,0.02809025,-1.267012,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,2,26.39,29.85,27.556428571428572,-0.1691428571428571,0.0,33.662148,8.067485,357.28757,0.02809025,-1.267012,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,2,27.5,29.31,28.713214285714287,0.4220785714285714,0.0,34.63504,8.064075729166666,377.34593416666667,0.02809025,-1.267012,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,3,27.15,30.22,29.31677419354839,0.5539677419354838,0.0,32.868458,8.0654011875,366.241118125,-0.329133,-0.9992598,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,3,22.99,27.42,25.59225806451613,0.973558064516129,0.0,36.292538,8.053684,399.73645,-0.329133,-0.9992598,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,3,27.76,31.35,29.42322580645161,0.5518225806451613,0.0,33.917347,8.061381,373.6079,-0.329133,-0.9992598,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,3,27.73,30.8,29.54096774193548,0.5289387096774194,0.0,34.55112866666666,8.064282541666666,376.9837754166667,-0.329133,-0.9992598,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,4,28.61,30.75,29.966666666666665,0.33124,0.0,32.8597618125,8.057604874999999,374.57838625,-0.4409655,-0.629414,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,4,25.56,29.01,27.741,1.33059,0.0,36.32862,8.036181,420.74362,-0.4409655,-0.629414,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,4,28.39,31.83,30.276999999999997,0.61937,0.7786,33.964153,8.054914,376.93213,-0.4409655,-0.629414,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,4,28.93,30.79,30.255,0.5434933333333334,0.0,34.68572066666667,8.060636104166667,381.80622666666665,-0.4409655,-0.629414,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,5,28.9,31.29,30.51483870967742,0.795758064516129,0.6171,32.917761812500004,8.0612615625,370.4436025,-0.3314476,-0.4029356,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,5,27.06,31.08,29.206774193548387,0.9386580645161292,1.1014,36.457443,8.032483,425.73538,-0.3314476,-0.4029356,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,5,26.35,31.31,30.18774193548387,0.2991322580645161,0.7786,34.25649,8.051741,382.54803,-0.3314476,-0.4029356,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,5,29.34,30.85,30.332903225806454,0.5374193548387097,0.0,35.00278395833333,8.062073625,382.1949483333333,-0.3314476,-0.4029356,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,6,28.19,30.14,29.256333333333338,0.2743233333333333,0.6171,33.08688,8.06669090625,365.25561125,-0.1379635,-0.07797975,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,6,28.54,30.52,29.862,1.0729666666666666,3.4171,36.51437,8.033176,425.1468,-0.1379635,-0.07797975,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,6,25.53,30.4,29.129,0.1596433333333333,0.7786,34.43152,8.047304,392.61868,-0.1379635,-0.07797975,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,6,28.21,30.19,29.423,0.6446266666666667,0.0,35.22202716666667,8.069795083333334,375.164945,-0.1379635,-0.07797975,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,7,27.89,29.19,28.72451612903226,0.5351645161290323,0.6171,33.1347231875,8.068814875,361.96838375,0.1354475,0.06240625,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,7,27.04,30.7,29.17129032258065,0.9556032258064516,4.8343,36.55442,8.039166,417.93842,0.1354475,0.06240625,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,7,24.35,29.92,28.858709677419355,0.4618838709677419,0.3014,34.623425,8.027387,415.29767,0.1354475,0.06240625,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,7,27.15,28.92,28.32225806451613,0.420416129032258,0.0,35.48187525,8.069657208333334,376.2151341666667,0.1354475,0.06240625,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,8,27.74,30.0,28.982580645161292,1.022951612903226,0.6171,33.1654391875,8.07418128125,356.504971875,-0.1774994,0.2760838,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,8,26.56,29.78,28.363225806451613,0.7040387096774193,4.8343,36.537685,8.032407,426.35773,-0.1774994,0.2760838,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,8,25.45,30.44,29.301935483870967,1.1384516129032258,0.0,34.69362,8.043799,395.47052,-0.1774994,0.2760838,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,8,27.38,28.92,28.372258064516128,0.7058516129032257,0.0,35.635146416666664,8.070163604166666,376.68627541666666,-0.1774994,0.2760838,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,9,27.95,30.02,29.075333333333333,0.8535466666666667,0.0,32.7965189375,8.075162,354.71341875,-0.376492,0.25482825,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,9,27.6,29.83,29.303333333333335,1.414823333333333,3.4343,36.48947,8.027702,430.48132,-0.376492,0.25482825,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,9,25.18,30.36,29.299,0.91631,0.0,34.69087,8.058628,380.58514,-0.376492,0.25482825,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,9,26.69,29.2,28.537666666666667,0.5778233333333332,0.0,35.64126695833333,8.069204520833333,377.5285508333333,-0.376492,0.25482825,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,10,27.78,30.59,29.364516129032257,1.0220387096774193,0.0,32.477062375,8.0732494375,355.245991875,-0.2133345,0.59818325,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,10,26.21,30.39,29.176129032258064,1.2207387096774194,0.1571,36.425995,8.040873,414.82315,-0.2133345,0.59818325,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,10,24.66,30.45,29.363225806451613,0.9668225806451612,0.0,34.584007,8.060444,373.72186,-0.2133345,0.59818325,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,10,26.92,30.38,29.218064516129033,0.8697451612903225,0.0,35.603781833333336,8.065891020833332,381.23531,-0.2133345,0.59818325,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,11,28.23,30.51,29.341666666666665,1.01928,0.0,32.3607688125,8.06835384375,360.91810625,-0.0859714,0.932034,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,11,23.75,28.48,27.021666666666665,0.3184266666666666,0.1571,36.4255,8.053576,399.67886,-0.0859714,0.932034,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,11,27.97,29.63,28.87366666666667,0.8358266666666666,0.0,34.19413,8.053665,373.1033,-0.0859714,0.932034,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,11,27.7,30.23,29.453666666666667,0.91724,0.0,35.463616916666666,8.063166520833333,383.3043045833333,-0.0859714,0.932034,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2009,12,25.9,29.37,28.698064516129033,0.7620935483870968,0.0,32.284331375,8.066739375,362.012855625,-0.19773725,1.216264,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2009,12,20.83,26.34,25.088709677419356,0.1370645161290322,0.1571,36.4407,8.038687,416.52698,-0.19773725,1.216264,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2009,12,26.17,29.47,28.190967741935484,0.508141935483871,0.0,33.81713,8.055655,368.94034,-0.19773725,1.216264,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2009,12,28.35,30.31,29.44032258064516,1.0706032258064515,0.0,35.348662,8.063757520833333,382.0683625,-0.19773725,1.216264,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2010,1,26.52,28.85,28.359032258064516,0.7180387096774193,0.0,32.7173236875,8.0710805,358.116641875,-0.284683,1.1109606,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2010,1,19.77,25.35,24.1658064516129,0.5374838709677419,0.0,36.40782,8.039452,415.93387,-0.284683,1.1109606,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2010,1,26.33,28.61,27.70387096774194,0.3330354838709677,0.0,33.572758,8.057903,361.2543,-0.284683,1.1109606,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2010,1,28.1,29.73,29.10516129032258,1.0068709677419354,0.0,35.000294625,8.064125125,379.3183745833333,-0.284683,1.1109606,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2010,2,26.42,29.19,28.850357142857145,1.039775,0.0,32.766458875,8.0739269375,357.699594375,0.6072912500000001,1.2201075,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2010,2,20.72,25.09,24.037857142857145,0.3094714285714285,0.0,36.36712,8.054489,398.59515,0.6072912500000001,1.2201075,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2010,2,26.13,29.18,27.835,0.1636071428571428,0.0,33.700775,8.066828,360.38147,0.6072912500000001,1.2201075,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2010,2,27.74,29.58,28.974642857142857,0.6679321428571429,0.0,34.74918904166667,8.064611979166667,377.163325,0.6072912500000001,1.2201075,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2010,3,26.18,30.86,29.64161290322581,0.8871129032258064,0.0,32.81708925,8.0645491875,367.323374375,0.32579775,0.8830115,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2010,3,22.58,27.12,25.497096774193547,0.8597354838709678,0.0,36.313183,8.052722,400.92236,0.32579775,0.8830115,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2010,3,27.77,30.96,29.488387096774193,0.6538935483870968,0.0,33.946247,8.059069,374.3658,0.32579775,0.8830115,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2010,3,28.56,30.84,29.89258064516129,0.8683419354838711,0.0,34.66068920833333,8.064793979166668,376.79954291666667,0.32579775,0.8830115,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2010,4,29.04,32.46,31.393666666666665,1.6944433333333333,6.2157,32.8404975625,8.0527803125,379.971110625,0.0304017499999999,0.55892325,1.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2010,4,25.71,30.2,28.205333333333332,1.7947433333333334,0.0,36.339943,8.037255,419.63193,0.0304017499999999,0.55892325,1.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2010,4,28.96,32.24,31.067333333333337,1.1036066666666666,2.5071,34.045258,8.053073,378.8372,0.0304017499999999,0.55892325,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2010,4,29.45,31.88,30.879,1.150013333333333,2.4286,34.819803791666665,8.057258375,386.3128479166666,0.0304017499999999,0.55892325,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
