Year,Month,Day,Latitude,Longitude,pH_total,Salinity,pCO2,fCO2,Reef Name
2017,2,1,10.5,71.5,8.054157,34.0186,391.42477,390.2295,Lakshadweep
2017,2,1,10.5,72.5,8.049354,33.93718,394.76077,393.5563,Lakshadweep
2017,2,1,10.5,73.5,8.057388,34.288677,385.53055,384.35474,Lakshadweep
2017,2,1,10.5,74.5,8.056537,34.143505,381.8497,380.68564,Lakshadweep
2017,2,1,10.5,92.5,8.062992,32.773052,368.41086,367.272,Andaman & Nicobar Islands
2017,2,1,10.5,93.5,8.064808,32.631855,366.14105,365.00906,Andaman & Nicobar Islands
2017,2,1,11.5,71.5,8.054505,34.305714,393.41367,392.21054,Lakshadweep
2017,2,1,11.5,72.5,8.048687,34.224678,395.27124,394.06247,Lakshadweep
2017,2,1,11.5,73.5,8.05649,34.560505,386.11868,384.9391,Lakshadweep
2017,2,1,11.5,74.5,8.058869,34.504124,381.38593,380.22128,Lakshadweep
2017,2,1,11.5,92.5,8.072622,32.62964,358.02332,356.91486,Andaman & Nicobar Islands
2017,2,1,11.5,93.5,8.066255,32.45534,364.15454,363.0269,Andaman & Nicobar Islands
2017,2,1,12.5,71.5,8.050833,35.023117,397.4471,396.22635,Lakshadweep
2017,2,1,12.5,72.5,8.049222,34.825478,396.72803,395.51248,Lakshadweep
2017,2,1,12.5,73.5,8.056165,34.78735,387.91867,386.7319,Lakshadweep
2017,2,1,12.5,74.5,8.054622,34.55605,387.80386,386.6197,Lakshadweep
2017,2,1,12.5,92.5,8.076685,32.35052,353.23578,352.14,Andaman & Nicobar Islands
2017,2,1,12.5,93.5,8.076685,32.361275,360.83548,359.71677,Andaman & Nicobar Islands
2017,2,1,13.5,71.5,8.050957,35.489582,398.9868,397.75998,Lakshadweep
2017,2,1,13.5,72.5,8.053987,35.19195,393.43448,392.22845,Lakshadweep
2017,2,1,13.5,73.5,8.05692,34.787567,387.15598,385.97195,Lakshadweep
2017,2,1,13.5,74.5,8.062683,34.879654,381.05643,379.89282,Lakshadweep
2017,2,1,13.5,92.5,8.080723,31.802576,348.39548,347.3081,Andaman & Nicobar Islands
2017,2,1,13.5,93.5,8.080723,31.834934,351.76175,350.66718,Andaman & Nicobar Islands
2017,2,1,22.5,68.5,8.041552,36.286552,414.8358,413.47757,Gulf of Kachchh
2017,3,1,6.5,92.5,8.040111,33.446136,396.11127,394.9009,Andaman & Nicobar Islands
2017,3,1,6.5,93.5,8.045544,33.50284,389.94934,388.75848,Andaman & Nicobar Islands
2017,3,1,7.5,92.5,8.040974,33.214478,394.8628,393.65573,Andaman & Nicobar Islands
2017,3,1,7.5,93.5,8.047066,33.218864,388.0241,386.83734,Andaman & Nicobar Islands
2017,3,1,8.5,71.5,8.048324,34.32036,396.0418,394.84097,Lakshadweep
2017,3,1,8.5,72.5,8.046152,34.502525,397.9992,396.79092,Lakshadweep
2017,3,1,8.5,73.5,8.051449,34.421528,389.82233,388.63977,Lakshadweep
2017,3,1,8.5,74.5,8.049515,34.485664,392.3747,391.1882,Lakshadweep
2017,3,1,8.5,78.5,8.048668,33.918785,389.2995,388.1094,Gulf of Mannar
2017,3,1,8.5,92.5,8.044125,33.019276,390.84375,389.6475,Andaman & Nicobar Islands
2017,3,1,8.5,93.5,8.047165,32.993057,387.1689,385.98602,Andaman & Nicobar Islands
2017,3,1,9.5,71.5,8.047058,34.370014,397.5159,396.3098,Lakshadweep
2017,3,1,9.5,72.5,8.045296,34.50319,399.74625,398.53436,Lakshadweep
2017,3,1,9.5,73.5,8.051957,34.474392,391.40585,390.2217,Lakshadweep
2017,3,1,9.5,74.5,8.048871,34.466446,392.89023,391.7051,Lakshadweep
2017,3,1,9.5,92.5,8.047739,32.866673,385.77695,384.5984,Andaman & Nicobar Islands
2017,3,1,9.5,93.5,8.048348,32.949505,385.12103,383.94614,Andaman & Nicobar Islands
2017,3,1,10.5,71.5,8.047451,34.404,399.10992,397.89545,Lakshadweep
2017,3,1,10.5,72.5,8.045105,34.413017,399.84387,398.63278,Lakshadweep
2017,3,1,10.5,73.5,8.054219,34.483116,388.73898,387.56146,Lakshadweep
2017,3,1,10.5,74.5,8.05685,34.50115,383.93994,382.77954,Lakshadweep
2017,3,1,10.5,92.5,8.050567,32.652878,381.78055,380.61542,Andaman & Nicobar Islands
2017,3,1,10.5,93.5,8.049729,32.804245,382.4437,381.27795,Andaman & Nicobar Islands
2017,3,1,11.5,71.5,8.047538,34.73999,399.29584,398.07846,Lakshadweep
2017,3,1,11.5,72.5,8.044809,34.65644,400.61282,399.39514,Lakshadweep
2017,3,1,11.5,73.5,8.0542145,34.644825,389.3468,388.16568,Lakshadweep
2017,3,1,11.5,74.5,8.058804,34.526222,382.01224,380.85513,Lakshadweep
2017,3,1,11.5,92.5,8.057642,32.4899,373.29486,372.15405,Andaman & Nicobar Islands
2017,3,1,11.5,93.5,8.051353,32.517876,379.8239,378.66492,Andaman & Nicobar Islands
2017,3,1,12.5,71.5,8.0549555,35.14741,392.61832,391.4173,Lakshadweep
2017,3,1,12.5,72.5,8.044798,34.951256,402.60617,401.38007,Lakshadweep
2017,3,1,12.5,73.5,8.056723,34.74939,387.39926,386.22098,Lakshadweep
2017,3,1,12.5,74.5,8.063655,34.591885,378.038,376.8903,Lakshadweep
2017,3,1,12.5,92.5,8.05844,32.345093,370.86755,369.72842,Andaman & Nicobar Islands
2017,3,1,12.5,93.5,8.05844,32.490604,377.24042,376.08304,Andaman & Nicobar Islands
2017,3,1,13.5,71.5,8.05704,35.181076,390.7232,389.5294,Lakshadweep
2017,3,1,13.5,72.5,8.049295,35.030895,398.27988,397.06793,Lakshadweep
2017,3,1,13.5,73.5,8.059986,34.824135,384.1474,382.9817,Lakshadweep
2017,3,1,13.5,74.5,8.066323,34.902313,377.21072,376.0683,Lakshadweep
2017,3,1,13.5,92.5,8.066919,32.18753,362.13904,361.01492,Andaman & Nicobar Islands
2017,3,1,13.5,93.5,8.066919,32.250187,371.6657,370.51758,Andaman & Nicobar Islands
2017,3,1,22.5,68.5,8.035863,36.449116,422.4512,421.09015,Gulf of Kachchh
2017,4,1,6.5,92.5,8.039407,33.75708,398.76138,397.5678,Andaman & Nicobar Islands
2017,4,1,6.5,93.5,8.039086,33.80278,399.43146,398.23315,Andaman & Nicobar Islands
2017,4,1,7.5,92.5,8.040635,33.386887,395.86957,394.68332,Andaman & Nicobar Islands
2017,4,1,7.5,93.5,8.041464,33.371197,394.87653,393.69254,Andaman & Nicobar Islands
2017,4,1,8.5,71.5,8.04172,34.574078,404.42462,403.2091,Lakshadweep
2017,4,1,8.5,72.5,8.039998,34.558353,406.25708,405.0363,Lakshadweep
2017,4,1,8.5,73.5,8.050118,34.623962,393.5951,392.41403,Lakshadweep
2017,4,1,8.5,74.5,8.047933,34.609825,395.11505,393.9303,Lakshadweep
2017,4,1,8.5,78.5,8.042536,33.973255,394.6625,393.4801,Gulf of Mannar
2017,4,1,8.5,92.5,8.038941,33.17115,397.0084,395.81845,Andaman & Nicobar Islands
2017,4,1,8.5,93.5,8.040398,33.04484,394.85318,393.67056,Andaman & Nicobar Islands
2017,4,1,9.5,71.5,8.043305,34.622272,403.4593,402.24667,Lakshadweep
2017,4,1,9.5,72.5,8.039688,34.677567,407.04953,405.82678,Lakshadweep
2017,4,1,9.5,73.5,8.050918,34.719597,393.50793,392.32675,Lakshadweep
2017,4,1,9.5,74.5,8.047169,34.602932,395.67706,394.4902,Lakshadweep
2017,4,1,9.5,92.5,8.03674,32.998566,398.62488,397.4309,Andaman & Nicobar Islands
2017,4,1,9.5,93.5,8.037495,32.957436,397.51974,396.33267,Andaman & Nicobar Islands
2017,4,1,10.5,71.5,8.044645,34.665592,402.9388,401.72653,Lakshadweep
2017,4,1,10.5,72.5,8.039521,34.742603,407.4683,406.24277,Lakshadweep
2017,4,1,10.5,73.5,8.052645,34.824116,392.08707,390.90817,Lakshadweep
2017,4,1,10.5,74.5,8.051736,34.76758,391.58737,390.4126,Lakshadweep
2017,4,1,10.5,92.5,8.037807,32.87617,397.40125,396.21274,Andaman & Nicobar Islands
2017,4,1,10.5,93.5,8.03931,32.88582,395.91025,394.72888,Andaman & Nicobar Islands
2017,4,1,11.5,71.5,8.041871,34.85593,406.60333,405.37753,Lakshadweep
2017,4,1,11.5,72.5,8.039294,34.84256,408.30597,407.07648,Lakshadweep
2017,4,1,11.5,73.5,8.05333,34.96076,392.55133,391.37082,Lakshadweep
2017,4,1,11.5,74.5,8.053722,34.79591,389.41626,388.24622,Lakshadweep
2017,4,1,11.5,92.5,8.040549,32.732864,394.1474,392.96692,Andaman & Nicobar Islands
2017,4,1,11.5,93.5,8.041545,32.845844,392.33896,391.1672,Andaman & Nicobar Islands
2017,4,1,12.5,71.5,8.043174,35.004307,406.67084,405.44333,Lakshadweep
2017,4,1,12.5,72.5,8.037833,34.925632,411.72778,410.4878,Lakshadweep
2017,4,1,12.5,73.5,8.05283,34.906746,393.05136,391.8699,Lakshadweep
2017,4,1,12.5,74.5,8.057423,34.798527,386.98526,385.8239,Lakshadweep
2017,4,1,12.5,92.5,8.04595,32.428314,387.4289,386.26395,Andaman & Nicobar Islands
2017,4,1,12.5,93.5,8.04595,32.785576,388.40298,387.23788,Andaman & Nicobar Islands
2017,4,1,13.5,71.5,8.044754,35.337795,405.78882,404.56058,Lakshadweep
2017,4,1,13.5,72.5,8.0395355,35.09516,410.39136,409.15472,Lakshadweep
2017,4,1,13.5,73.5,8.051555,34.981552,394.80356,393.61636,Lakshadweep
2017,4,1,13.5,74.5,8.049019,35.026264,397.91776,396.7251,Lakshadweep
2017,4,1,13.5,92.5,8.044931,32.258102,387.61588,386.44327,Andaman & Nicobar Islands
2017,4,1,13.5,93.5,8.044931,32.536217,388.1926,387.02167,Andaman & Nicobar Islands
2017,4,1,22.5,68.5,8.02191,36.40247,439.81226,438.4435,Gulf of Kachchh
2017,5,1,6.5,92.5,8.046664,33.65932,390.38242,389.2134,Andaman & Nicobar Islands
2017,5,1,6.5,93.5,8.043547,33.656002,393.9315,392.7515,Andaman & Nicobar Islands
2017,5,1,7.5,92.5,8.046661,33.46202,389.7777,388.61362,Andaman & Nicobar Islands
2017,5,1,7.5,93.5,8.041707,33.523453,395.56757,394.38556,Andaman & Nicobar Islands
2017,5,1,8.5,71.5,8.044074,34.901566,403.80902,402.6046,Lakshadweep
2017,5,1,8.5,72.5,8.042763,34.937546,404.75397,403.54468,Lakshadweep
2017,5,1,8.5,73.5,8.055646,34.820488,388.74826,387.58765,Lakshadweep
2017,5,1,8.5,74.5,8.051511,34.634056,391.17816,390.00867,Lakshadweep
2017,5,1,8.5,78.5,8.044382,34.189873,395.9739,394.7851,Gulf of Mannar
2017,5,1,8.5,92.5,8.04842,33.278973,387.23782,386.08304,Andaman & Nicobar Islands
2017,5,1,8.5,93.5,8.045316,33.226574,390.54703,389.38177,Andaman & Nicobar Islands
2017,5,1,9.5,71.5,8.043706,35.06784,405.5302,404.3185,Lakshadweep
2017,5,1,9.5,72.5,8.042262,35.037,405.94766,404.73355,Lakshadweep
2017,5,1,9.5,73.5,8.055025,34.881973,389.86697,388.70145,Lakshadweep
2017,5,1,9.5,74.5,8.05163,34.587334,390.83142,389.66428,Lakshadweep
2017,5,1,9.5,92.5,8.048976,33.142784,386.14932,384.9973,Andaman & Nicobar Islands
2017,5,1,9.5,93.5,8.047974,33.058617,386.28793,385.13486,Andaman & Nicobar Islands
2017,5,1,10.5,71.5,8.043098,35.123245,406.66678,405.45126,Lakshadweep
2017,5,1,10.5,72.5,8.042765,35.08345,406.27353,405.0585,Lakshadweep
2017,5,1,10.5,73.5,8.055516,34.961216,390.30096,389.13416,Lakshadweep
2017,5,1,10.5,74.5,8.053525,34.78045,390.48947,389.32446,Lakshadweep
2017,5,1,10.5,92.5,8.0487795,32.798717,384.65128,383.5003,Andaman & Nicobar Islands
2017,5,1,10.5,93.5,8.05057,32.898136,382.88947,381.7456,Andaman & Nicobar Islands
2017,5,1,11.5,71.5,8.042052,35.22114,409.3208,408.09802,Lakshadweep
2017,5,1,11.5,72.5,8.041471,35.16059,408.6597,407.43927,Lakshadweep
2017,5,1,11.5,73.5,8.054142,34.99088,392.34116,391.16867,Lakshadweep
2017,5,1,11.5,74.5,8.0536,34.63508,390.10052,388.93634,Lakshadweep
2017,5,1,11.5,92.5,8.052387,32.634384,380.4574,379.31775,Andaman & Nicobar Islands
2017,5,1,11.5,93.5,8.048182,32.763435,384.33765,383.1897,Andaman & Nicobar Islands
2017,5,1,12.5,71.5,8.041384,35.347183,410.8278,409.59958,Lakshadweep
2017,5,1,12.5,72.5,8.039409,35.197247,412.02783,410.7976,Lakshadweep
2017,5,1,12.5,73.5,8.052773,35.027096,394.3919,393.2143,Lakshadweep
2017,5,1,12.5,74.5,8.056031,34.759354,388.57498,387.41458,Lakshadweep
2017,5,1,12.5,92.5,8.049262,32.619133,382.9475,381.80188,Andaman & Nicobar Islands
2017,5,1,12.5,93.5,8.049262,32.76016,383.4464,382.30432,Andaman & Nicobar Islands
2017,5,1,13.5,71.5,8.039817,35.50506,413.46518,412.22772,Lakshadweep
2017,5,1,13.5,72.5,8.0418415,35.353245,410.8287,409.6009,Lakshadweep
2017,5,1,13.5,73.5,8.057558,35.23951,390.74854,389.5807,Lakshadweep
2017,5,1,13.5,74.5,8.049979,34.936172,397.607,396.41785,Lakshadweep
2017,5,1,13.5,92.5,8.04719,32.61774,385.51166,384.35828,Andaman & Nicobar Islands
2017,5,1,13.5,93.5,8.04719,32.64496,383.87857,382.73618,Andaman & Nicobar Islands
2017,5,1,22.5,68.5,8.024718,36.506924,437.09207,435.76462,Gulf of Kachchh
2017,6,1,6.5,92.5,8.052637,33.695534,383.62387,382.46207,Andaman & Nicobar Islands
2017,6,1,6.5,93.5,8.048645,33.638622,387.77136,386.59497,Andaman & Nicobar Islands
2017,6,1,7.5,92.5,8.052773,33.552246,382.8015,381.64355,Andaman & Nicobar Islands
2017,6,1,7.5,93.5,8.048697,33.673603,387.65717,386.48108,Andaman & Nicobar Islands
2017,6,1,8.5,71.5,8.05785,35.39363,391.69296,390.50916,Lakshadweep
2017,6,1,8.5,72.5,8.056893,35.398964,391.70132,390.5187,Lakshadweep
2017,6,1,8.5,73.5,8.0600395,35.328293,386.9261,385.7606,Lakshadweep
2017,6,1,8.5,74.5,8.058702,35.155968,386.97888,385.8128,Lakshadweep
2017,6,1,8.5,78.5,8.037848,34.25768,404.26453,403.03574,Gulf of Mannar
2017,6,1,8.5,92.5,8.056436,33.458904,378.58865,377.44266,Andaman & Nicobar Islands
2017,6,1,8.5,93.5,8.055262,33.49705,379.925,378.77216,Andaman & Nicobar Islands
2017,6,1,9.5,71.5,8.056319,35.430893,393.1812,391.99368,Lakshadweep
2017,6,1,9.5,72.5,8.056444,35.471485,392.1881,391.0027,Lakshadweep
2017,6,1,9.5,73.5,8.059704,35.362682,387.21075,386.04205,Lakshadweep
2017,6,1,9.5,74.5,8.057643,35.130974,387.97116,386.8027,Lakshadweep
2017,6,1,9.5,92.5,8.0549135,33.407448,380.1036,378.9484,Andaman & Nicobar Islands
2017,6,1,9.5,93.5,8.053334,33.411438,380.7948,379.63718,Andaman & Nicobar Islands
2017,6,1,10.5,71.5,8.055307,35.46619,394.4068,393.2147,Lakshadweep
2017,6,1,10.5,72.5,8.053291,35.474155,395.73383,394.53427,Lakshadweep
2017,6,1,10.5,73.5,8.059487,35.388115,387.6069,386.4379,Lakshadweep
2017,6,1,10.5,74.5,8.0564,35.191628,389.67825,388.50485,Lakshadweep
2017,6,1,10.5,92.5,8.052401,33.176132,381.45578,380.2945,Andaman & Nicobar Islands
2017,6,1,10.5,93.5,8.054979,33.23421,378.76212,377.6135,Andaman & Nicobar Islands
2017,6,1,11.5,71.5,8.054583,35.69091,395.82623,394.63052,Lakshadweep
2017,6,1,11.5,72.5,8.053538,35.6945,396.28445,395.08453,Lakshadweep
2017,6,1,11.5,73.5,8.059929,35.468628,388.0275,386.85965,Lakshadweep
2017,6,1,11.5,74.5,8.057041,35.16005,388.93134,387.76074,Lakshadweep
2017,6,1,11.5,92.5,8.05729,32.990665,376.12238,374.98,Andaman & Nicobar Islands
2017,6,1,11.5,93.5,8.054823,33.173916,378.14804,377.00296,Andaman & Nicobar Islands
2017,6,1,12.5,71.5,8.053164,35.83784,398.03073,396.8323,Lakshadweep
2017,6,1,12.5,72.5,8.053122,35.782246,398.2527,397.05508,Lakshadweep
2017,6,1,12.5,73.5,8.061267,35.61219,387.5344,386.36987,Lakshadweep
2017,6,1,12.5,74.5,8.058508,35.27931,388.69974,387.53088,Lakshadweep
2017,6,1,12.5,92.5,8.057407,32.809265,374.7785,373.64163,Andaman & Nicobar Islands
2017,6,1,12.5,93.5,8.057407,33.05122,377.8914,376.74554,Andaman & Nicobar Islands
2017,6,1,13.5,71.5,8.052644,36.04937,399.76907,398.56647,Lakshadweep
2017,6,1,13.5,72.5,8.051878,35.933727,400.8175,399.6128,Lakshadweep
2017,6,1,13.5,73.5,8.062406,35.712837,387.57852,386.4144,Lakshadweep
2017,6,1,13.5,74.5,8.050991,35.26168,397.75314,396.55835,Lakshadweep
2017,6,1,13.5,92.5,8.056025,32.728455,376.66333,375.52103,Andaman & Nicobar Islands
2017,6,1,13.5,93.5,8.056025,32.729164,376.6281,375.48633,Andaman & Nicobar Islands
2017,6,1,22.5,68.5,8.03017,36.588383,431.05075,429.76013,Gulf of Kachchh
2017,7,1,6.5,92.5,8.054771,33.700928,380.86566,379.70923,Andaman & Nicobar Islands
2017,7,1,6.5,93.5,8.053461,33.596344,381.7572,380.59775,Andaman & Nicobar Islands
2017,7,1,7.5,92.5,8.055453,33.64116,379.67966,378.52664,Andaman & Nicobar Islands
2017,7,1,7.5,93.5,8.054622,33.66748,380.67975,379.52133,Andaman & Nicobar Islands
2017,7,1,8.5,71.5,8.062455,35.888157,388.34113,387.15656,Lakshadweep
2017,7,1,8.5,72.5,8.061925,35.966846,389.27283,388.08582,Lakshadweep
2017,7,1,8.5,73.5,8.060195,35.986015,390.17468,388.9831,Lakshadweep
2017,7,1,8.5,74.5,8.051198,35.619747,398.54593,397.32147,Lakshadweep
2017,7,1,8.5,78.5,8.018586,34.630074,431.53418,430.20554,Gulf of Mannar
2017,7,1,8.5,92.5,8.057687,33.56036,377.00806,375.86133,Andaman & Nicobar Islands
2017,7,1,8.5,93.5,8.057211,33.491646,377.6215,376.47195,Andaman & Nicobar Islands
2017,7,1,9.5,71.5,8.060252,36.108337,391.8973,390.70074,Lakshadweep
2017,7,1,9.5,72.5,8.060455,36.113644,391.6421,390.44565,Lakshadweep
2017,7,1,9.5,73.5,8.058019,35.994026,392.74063,391.53967,Lakshadweep
2017,7,1,9.5,74.5,8.057952,35.512043,390.04044,388.84387,Lakshadweep
2017,7,1,9.5,92.5,8.056793,33.371853,377.91037,376.7572,Andaman & Nicobar Islands
2017,7,1,9.5,93.5,8.057013,33.3551,377.25452,376.1031,Andaman & Nicobar Islands
2017,7,1,10.5,71.5,8.060963,36.20986,391.3025,390.10345,Lakshadweep
2017,7,1,10.5,72.5,8.0592785,36.045338,392.5119,391.3084,Lakshadweep
2017,7,1,10.5,73.5,8.0590515,35.97672,391.58722,390.3901,Lakshadweep
2017,7,1,10.5,74.5,8.05439,35.384468,393.3529,392.14655,Lakshadweep
2017,7,1,10.5,92.5,8.058242,33.220394,375.47427,374.32706,Andaman & Nicobar Islands
2017,7,1,10.5,93.5,8.058833,33.225647,374.94742,373.80447,Andaman & Nicobar Islands
2017,7,1,11.5,71.5,8.061336,36.307133,390.8466,389.64877,Lakshadweep
2017,7,1,11.5,72.5,8.059634,36.061295,391.85037,390.65067,Lakshadweep
2017,7,1,11.5,73.5,8.058614,35.814167,391.36038,390.167,Lakshadweep
2017,7,1,11.5,74.5,8.052822,35.39213,395.25064,394.03964,Lakshadweep
2017,7,1,11.5,92.5,8.06181,33.09835,372.05896,370.9222,Andaman & Nicobar Islands
2017,7,1,11.5,93.5,8.058444,33.170708,374.797,373.65472,Andaman & Nicobar Islands
2017,7,1,12.5,71.5,8.060018,36.304005,392.8415,391.64136,Lakshadweep
2017,7,1,12.5,72.5,8.057328,36.06766,394.07672,392.87463,Lakshadweep
2017,7,1,12.5,73.5,8.063384,35.851315,385.80203,384.626,Lakshadweep
2017,7,1,12.5,74.5,8.066476,35.351444,379.66943,378.50555,Lakshadweep
2017,7,1,12.5,92.5,8.060781,32.850243,371.84064,370.7056,Andaman & Nicobar Islands
2017,7,1,12.5,93.5,8.060781,32.974007,364.0272,362.91702,Andaman & Nicobar Islands
2017,7,1,13.5,71.5,8.059694,36.439304,393.32355,392.1216,Lakshadweep
2017,7,1,13.5,72.5,8.056857,36.287285,394.81152,393.60532,Lakshadweep
2017,7,1,13.5,73.5,8.062209,35.9168,386.8554,385.67294,Lakshadweep
2017,7,1,13.5,74.5,8.048605,35.391388,399.9436,398.71408,Lakshadweep
2017,7,1,13.5,92.5,8.059827,32.74397,372.7944,371.65753,Andaman & Nicobar Islands
2017,7,1,13.5,93.5,8.059827,32.708096,361.14444,360.04022,Andaman & Nicobar Islands
2017,7,1,22.5,68.5,8.032128,36.771496,428.71326,427.42102,Gulf of Kachchh
2017,8,1,6.5,92.5,8.058215,33.774,377.34286,376.19565,Andaman & Nicobar Islands
2017,8,1,6.5,93.5,8.058599,33.584137,376.22903,375.0857,Andaman & Nicobar Islands
2017,8,1,7.5,92.5,8.060776,33.851276,374.64792,373.50723,Andaman & Nicobar Islands
2017,8,1,7.5,93.5,8.056951,33.80573,378.54443,377.39127,Andaman & Nicobar Islands
2017,8,1,8.5,71.5,8.06159,36.16319,391.40143,390.20142,Lakshadweep
2017,8,1,8.5,72.5,8.059413,36.03127,392.24982,391.04752,Lakshadweep
2017,8,1,8.5,73.5,8.060768,35.504063,387.4052,386.21432,Lakshadweep
2017,8,1,8.5,74.5,8.044242,34.705936,401.3979,400.1604,Lakshadweep
2017,8,1,8.5,78.5,8.029715,34.77472,416.86963,415.57935,Gulf of Mannar
2017,8,1,8.5,92.5,8.060802,33.885624,374.04166,372.9013,Andaman & Nicobar Islands
2017,8,1,8.5,93.5,8.061449,33.912834,373.83652,372.69736,Andaman & Nicobar Islands
2017,8,1,9.5,71.5,8.062244,36.216053,390.9431,389.74393,Lakshadweep
2017,8,1,9.5,72.5,8.061307,36.08919,390.37805,389.17935,Lakshadweep
2017,8,1,9.5,73.5,8.061087,35.63293,387.67688,386.48584,Lakshadweep
2017,8,1,9.5,74.5,8.043813,34.485798,400.4113,399.1756,Lakshadweep
2017,8,1,9.5,92.5,8.061133,33.7214,373.34375,372.20535,Andaman & Nicobar Islands
2017,8,1,9.5,93.5,8.062801,33.791763,371.74945,370.61633,Andaman & Nicobar Islands
2017,8,1,10.5,71.5,8.06026,36.22148,393.14062,391.92703,Lakshadweep
2017,8,1,10.5,72.5,8.056431,36.05067,395.65067,394.428,Lakshadweep
2017,8,1,10.5,73.5,8.056773,35.62264,392.4266,391.21973,Lakshadweep
2017,8,1,10.5,74.5,8.045983,34.328762,397.68494,396.4551,Lakshadweep
2017,8,1,10.5,92.5,8.060648,33.3244,372.8602,371.7224,Andaman & Nicobar Islands
2017,8,1,10.5,93.5,8.063203,33.43604,369.55374,368.4269,Andaman & Nicobar Islands
2017,8,1,11.5,71.5,8.06046,36.30193,393.30447,392.0907,Lakshadweep
2017,8,1,11.5,72.5,8.061573,35.99408,389.44934,388.2479,Lakshadweep
2017,8,1,11.5,73.5,8.058474,35.35462,389.02902,387.83008,Lakshadweep
2017,8,1,11.5,74.5,8.048763,33.888393,394.81107,393.5888,Lakshadweep
2017,8,1,11.5,92.5,8.066877,33.029095,365.13837,364.02405,Andaman & Nicobar Islands
2017,8,1,11.5,93.5,8.067945,33.108246,364.65094,363.5396,Andaman & Nicobar Islands
2017,8,1,12.5,71.5,8.060714,36.347237,393.2158,392.00204,Lakshadweep
2017,8,1,12.5,72.5,8.061912,36.071564,389.41693,388.21805,Lakshadweep
2017,8,1,12.5,73.5,8.058901,35.485775,389.28824,388.08844,Lakshadweep
2017,8,1,12.5,74.5,8.049842,34.049515,394.27536,393.04834,Lakshadweep
2017,8,1,12.5,92.5,8.067131,32.858517,364.8495,363.73456,Andaman & Nicobar Islands
2017,8,1,12.5,93.5,8.067131,32.780235,359.58276,358.4867,Andaman & Nicobar Islands
2017,8,1,13.5,71.5,8.063471,36.457237,390.73093,389.52274,Lakshadweep
2017,8,1,13.5,72.5,8.062668,36.253933,389.28314,388.08252,Lakshadweep
2017,8,1,13.5,73.5,8.056091,35.274483,391.30316,390.09753,Lakshadweep
2017,8,1,13.5,74.5,8.051793,33.800396,392.41336,391.1873,Lakshadweep
2017,8,1,13.5,92.5,8.067425,32.754353,364.5782,363.46405,Andaman & Nicobar Islands
2017,8,1,13.5,93.5,8.067425,32.422245,356.8642,355.77817,Andaman & Nicobar Islands
2017,8,1,22.5,68.5,8.034672,36.660557,425.81857,424.52588,Gulf of Kachchh
2017,9,1,6.5,92.5,8.05792,33.586655,377.21057,376.0616,Andaman & Nicobar Islands
2017,9,1,6.5,93.5,8.061172,33.334972,372.88925,371.75403,Andaman & Nicobar Islands
2017,9,1,7.5,92.5,8.057362,33.60466,377.67926,376.52737,Andaman & Nicobar Islands
2017,9,1,7.5,93.5,8.058154,33.314575,375.97745,374.82956,Andaman & Nicobar Islands
2017,9,1,8.5,71.5,8.06368,36.192036,388.865,387.6715,Lakshadweep
2017,9,1,8.5,72.5,8.063248,36.046703,387.84427,386.65472,Lakshadweep
2017,9,1,8.5,73.5,8.064032,35.58078,384.22366,383.04495,Lakshadweep
2017,9,1,8.5,74.5,8.053872,35.11654,392.3246,391.11877,Lakshadweep
2017,9,1,8.5,78.5,8.043569,34.68628,404.06857,402.82318,Gulf of Mannar
2017,9,1,8.5,92.5,8.061225,33.547256,373.34613,372.20358,Andaman & Nicobar Islands
2017,9,1,8.5,93.5,8.061423,33.297886,372.57996,371.44016,Andaman & Nicobar Islands
2017,9,1,9.5,71.5,8.063496,36.244755,389.25095,388.05563,Lakshadweep
2017,9,1,9.5,72.5,8.062851,35.902004,387.47144,386.28033,Lakshadweep
2017,9,1,9.5,73.5,8.052528,35.34416,395.76324,394.54575,Lakshadweep
2017,9,1,9.5,74.5,8.047456,34.829582,397.65356,396.4298,Lakshadweep
2017,9,1,9.5,92.5,8.06151,33.37379,372.7146,371.5749,Andaman & Nicobar Islands
2017,9,1,9.5,93.5,8.061368,33.090065,372.19244,371.05478,Andaman & Nicobar Islands
2017,9,1,10.5,71.5,8.061487,36.300457,391.64047,390.43427,Lakshadweep
2017,9,1,10.5,72.5,8.058599,35.849354,391.86865,390.66147,Lakshadweep
2017,9,1,10.5,73.5,8.054971,35.336792,392.87152,391.66293,Lakshadweep
2017,9,1,10.5,74.5,8.047293,34.797653,397.62408,396.39624,Lakshadweep
2017,9,1,10.5,92.5,8.06174,33.21109,371.4552,370.3186,Andaman & Nicobar Islands
2017,9,1,10.5,93.5,8.06803,33.04815,364.78433,363.6679,Andaman & Nicobar Islands
2017,9,1,11.5,71.5,8.061102,36.33595,392.03622,390.82797,Lakshadweep
2017,9,1,11.5,72.5,8.05944,35.87548,390.83545,389.63037,Lakshadweep
2017,9,1,11.5,73.5,8.052091,35.179943,394.90457,393.69006,Lakshadweep
2017,9,1,11.5,74.5,8.044055,34.449223,400.30887,399.07034,Lakshadweep
2017,9,1,11.5,92.5,8.066295,33.013195,366.61124,365.4912,Andaman & Nicobar Islands
2017,9,1,11.5,93.5,8.068742,32.717342,362.94797,361.8385,Andaman & Nicobar Islands
2017,9,1,12.5,71.5,8.061988,36.315166,390.70575,389.5013,Lakshadweep
